https://genshin.hoyoverse.com/en/gift?code=DT4BZD5RT5U9, - 60 Primogem and 5 Adventurer's Experience
https://genshin.hoyoverse.com/en/gift?code=BlazeToNatlan," - 100 Primogem, 30000 Mora, 3 Hero's Wit, and 5 Adventurer's Experience"
https://genshin.hoyoverse.com/en/gift?code=HHFP3517D3UN," - 10000 Mora, 10 Adventurer's Experience, 5 Fine Enhancement Ore, and 3 Varunada Lazurite Sliver"
https://genshin.hoyoverse.com/en/gift?code=KEQES9R79R49," - 10000 Mora, 10 Adventurer's Experience, 5 Fine Enhancement Ore, and 3 Varunada Lazurite Sliver"
https://genshin.hoyoverse.com/en/gift?code=EFCI18V69I74," -  10000 Mora, 10 Adventurer's Experience, 5 Fine Enhancement Ore, 5 Stir-Fried Fish Noodles, 5 Jueyun Chili Chicken"
https://genshin.hoyoverse.com/en/gift?code=5SKXWYSCPEVR, -  5 Hero's Wit
https://genshin.hoyoverse.com/en/gift?code=5A2WEGTVPXFV, - 10 Mystic Enhancement Ore
https://genshin.hoyoverse.com/en/gift?code=TTKEXYBCNWFH, -  30000 Mora and 3 Pile 'Em Up
https://genshin.hoyoverse.com/en/gift?code=GENSHINGIFT, - 60 Primogem and 3 Hero's Wit
